market_id,market_name,crop_id,crop_name,n_samples,n_errors,n_direction_reversal,mean_confidence,mean_abs_next_return,error_rate,direction_reversal_rate
400,台中市,FG1,苦瓜-白大米,214,119,42,0.43211704340431356,0.10064686808761095,0.5560747663551402,0.19626168224299065
400,台中市,SB1,胡蘿蔔-未洗,214,107,42,0.49168846700233537,0.121335362606589,0.5,0.19626168224299065
400,台中市,SD9,洋蔥-進口,214,103,42,0.5525796664517041,0.1784115550134146,0.48130841121495327,0.19626168224299065
400,台中市,SP1,薑-老薑,214,115,42,0.4918203801306296,0.09004274524447507,0.5373831775700935,0.19626168224299065
420,豐原區,FB1,花椰菜-青梗,220,147,42,0.43174280735991355,0.10098941781688651,0.6681818181818182,0.19090909090909092
420,豐原區,FF1,絲瓜,227,144,42,0.41249418788448755,0.09868686929930108,0.6343612334801763,0.18502202643171806
700,台南市場,FC804,染大菊-白天星,101,55,41,0.47487514463987374,0.14393369831831487,0.5445544554455446,0.40594059405940597
800,高雄市,LI92,萵苣菜-進口 結球萵,106,53,41,0.5939979751365594,0.47490267471415964,0.5,0.3867924528301887
104,台北二,LI92,萵苣菜-進口 結球萵,107,53,41,0.5703252025368618,0.2520915887878979,0.4953271028037383,0.38317757009345793
105,台北市場,FE940,非洲菊-迷你粉,111,50,41,0.5675699538258125,0.32779696516762025,0.45045045045045046,0.36936936936936937
400,台中市場,FM049,重瓣百合-粉多朵,111,52,41,0.5059281425614627,0.2108413539538176,0.46846846846846846,0.36936936936936937
700,台南市場,FS859,OT瑪丹娜-多朵,114,52,41,0.5223259252708611,0.26524137862757563,0.45614035087719296,0.35964912280701755
514,彰化市場,FC801,染大菊-國王,117,57,41,0.5105687464561502,0.1765216917808593,0.48717948717948717,0.3504273504273504
105,台北市場,FR940,玫瑰-多朵粉,118,57,41,0.507681582635976,0.1873802783841785,0.4830508474576271,0.3474576271186441
800,高雄市場,FS989,OT百合-美麗果多朵,119,54,41,0.4697284140247889,0.2094217631758376,0.453781512605042,0.3445378151260504
950,花蓮市,SW1,球莖甘藍,120,51,41,0.5264956952738981,0.23884104687709107,0.425,0.3416666666666667
514,彰化市場,FH661,伯利恆之星,122,52,41,0.5441855661306713,0.18460778900275718,0.4262295081967213,0.3360655737704918
950,花蓮市,LA0,甘藍-其他,122,53,41,0.499744643546314,0.22807251064576617,0.4344262295081967,0.3360655737704918
109,台北一,FM1,菜豆-白色,124,47,41,0.5699341584366836,0.2938280258110186,0.3790322580645161,0.33064516129032256
400,台中市,SA4,蘿蔔-櫻桃,124,54,41,0.5539173116205631,0.305451519265857,0.43548387096774194,0.33064516129032256
700,台南市場,FC801,染大菊-國王,127,56,41,0.48364063411665137,0.13407407527858756,0.4409448818897638,0.3228346456692913
241,三重區,FK3,甜椒-新香,128,43,41,0.5960244965525049,0.3902337295165722,0.3359375,0.3203125
700,台南市場,FH710,深山櫻,128,55,41,0.545807638439988,0.2538031903833401,0.4296875,0.3203125
420,豐原區,FN5,敏豆-醜豆,130,66,41,0.5432707725499312,0.2147467315014694,0.5076923076923077,0.3153846153846154
338,桃農,FV2,辣椒-青小,131,48,41,0.6276111903290534,0.5010500450855939,0.366412213740458,0.31297709923664124
105,台北市場,FH640,睡蓮,133,65,41,0.523533481621964,0.1527880503519841,0.48872180451127817,0.3082706766917293
105,台北市場,FS039,香水百合-黃多朵,133,66,41,0.464962581605599,0.24663977134900938,0.49624060150375937,0.3082706766917293
514,彰化市場,FU000,洋桔梗,134,50,41,0.6010215653061964,0.3566374223545404,0.373134328358209,0.30597014925373134
104,台北二,LG5,芹菜-芹菜管,136,56,41,0.5584070896455187,0.23528016689096298,0.4117647058823529,0.3014705882352941
514,彰化市場,FC613,大菊-白天星,136,65,41,0.512755152733699,0.19186617551927024,0.47794117647058826,0.3014705882352941
109,台北一,LG5,芹菜-芹菜管,137,50,41,0.5220132757963358,0.19579393353796262,0.36496350364963503,0.29927007299270075
109,台北一,FT6,南瓜-東昇,138,52,41,0.5806644432496006,0.2615438295614094,0.37681159420289856,0.2971014492753623
241,三重區,SA7,蘿蔔-甜菜根,139,53,41,0.5799618919395435,0.251591235130939,0.381294964028777,0.2949640287769784
540,南投市,FN1,敏豆-白豆,140,56,41,0.5766262027074897,0.313180870878297,0.4,0.29285714285714287
105,台北市場,FH185,嘉蘭(火焰百合),143,63,41,0.45039453771840765,0.1955049611409541,0.4405594405594406,0.2867132867132867
700,台南市場,FE205,非洲菊-哈利熊,144,56,41,0.4671273759484786,0.1917979389298285,0.3888888888888889,0.2847222222222222
400,台中市場,FD000,小菊,145,50,41,0.5451735465973248,0.2695897256958604,0.3448275862068966,0.2827586206896552
104,台北二,G7,橄欖,147,52,41,0.6052112818847487,0.3984962931208165,0.35374149659863946,0.2789115646258503
104,台北二,V2,甜瓜-溫室吊瓜,148,58,41,0.5554393689098511,0.22506840291714214,0.3918918918918919,0.27702702702702703
105,台北市場,FD001,小菊-混合色,148,56,41,0.5525799342241361,0.2784511551863666,0.3783783783783784,0.27702702702702703
338,桃農,FG4,苦瓜-翠綠,154,55,41,0.5626339314461131,0.3157727112215135,0.35714285714285715,0.2662337662337662
800,高雄市,FI3,茄子-日本種,154,51,41,0.568179090113732,0.3281590238353672,0.33116883116883117,0.2662337662337662
900,屏東市,FL2,豌豆-紅花,154,53,41,0.5402719959118856,0.28436150944973354,0.34415584415584416,0.2662337662337662
105,台北市場,FE415,非洲菊-粉美麗,156,79,41,0.44752347123260533,0.16520125625173201,0.5064102564102564,0.26282051282051283
105,台北市場,FO610,蝴蝶蘭-紅色,157,51,41,0.6163144274016614,0.30619384420279544,0.3248407643312102,0.2611464968152866
800,高雄市,LA6,甘藍-甘藍芽,174,84,41,0.5065450871344532,0.19031218160398758,0.4827586206896552,0.23563218390804597
900,屏東市,SV2,蘆筍-綠蘆筍,174,82,41,0.5047274313900106,0.18326898656211046,0.47126436781609193,0.23563218390804597
104,台北二,FL6,豌豆-甜豌豆,177,79,41,0.46675404119678804,0.1820083418280949,0.4463276836158192,0.23163841807909605
241,三重區,T5,西瓜-黃肉,179,81,41,0.5623922201104948,0.13300627399119705,0.45251396648044695,0.22905027932960895
104,台北二,FL5,豌豆-豌豆苗,180,90,41,0.5441794419398039,0.1351830817972208,0.5,0.22777777777777777
241,三重區,71,小番茄-ㄧ般,182,97,41,0.4483348696880192,0.11519975718554738,0.532967032967033,0.22527472527472528
400,台中市,P2,番石榴-紅心,189,71,41,0.5418689610290213,0.20845769461575694,0.37566137566137564,0.21693121693121692
104,台北二,FY9,玉米-進口,199,82,41,0.521775675970726,0.31140126504692733,0.4120603015075377,0.20603015075376885
109,台北一,MA1,洋菇,210,87,41,0.5576901332001807,0.17915817265750203,0.4142857142857143,0.19523809523809524
104,台北二,SG5,大蒜-蒜頭,212,114,41,0.48698097124244843,0.08911779065665906,0.5377358490566038,0.19339622641509435
241,三重區,FT2,南瓜-圓形,212,92,41,0.4599939135029255,0.1191464388884533,0.4339622641509434,0.19339622641509435
241,三重區,SQ3,茭白筍-去殼,212,110,41,0.47977057157252706,0.12576525212065712,0.5188679245283019,0.19339622641509435
109,台北一,FT2,南瓜-圓形,213,124,41,0.42894768796852495,0.09565950832372537,0.5821596244131455,0.19248826291079812
900,屏東市,SC1,馬鈴薯-本產,213,93,41,0.5111039715164029,0.15076162028516268,0.43661971830985913,0.19248826291079812
104,台北二,B2,鳳梨-金鑽鳳梨,214,129,41,0.4603040442436765,0.09726446449091293,0.602803738317757,0.19158878504672897
109,台北一,P3,番石榴-帝王芭,214,85,41,0.4778301639106148,0.14230601942068546,0.397196261682243,0.19158878504672897
220,板橋區,FF1,絲瓜,214,111,41,0.4328164269088606,0.1014115883669649,0.5186915887850467,0.19158878504672897
220,板橋區,MX1,其他菇類,214,95,41,0.46410262057081564,0.10891455629800914,0.4439252336448598,0.19158878504672897
220,板橋區,SF4,韭菜-青頭,214,117,41,0.4434068947182795,0.09338657373707339,0.5467289719626168,0.19158878504672897
241,三重區,A2,香蕉-芭蕉紅芭蕉,214,94,41,0.5110906320472093,0.12886605826899403,0.4392523364485981,0.19158878504672897
241,三重區,MK1,鴻喜菇,214,113,41,0.47237875835403176,0.10324246451370392,0.5280373831775701,0.19158878504672897
800,高雄市,FD1,花胡瓜,224,119,41,0.4277944354194041,0.10015152060210035,0.53125,0.18303571428571427
800,高雄市,LD1,青江白菜-小梗,224,128,41,0.41353181694564656,0.098558988192488,0.5714285714285714,0.18303571428571427
105,台北市場,FM119,重瓣百合-達琳達多朵,93,57,40,0.4423937218191487,0.16988821891725986,0.6129032258064516,0.43010752688172044
105,台北市場,FD138,小菊-卡洛琳,96,47,40,0.5433527424502692,0.24587263988764643,0.4895833333333333,0.4166666666666667
400,台中市,LJ5,芥菜-翡翠娃娃菜,100,55,40,0.5010316249029674,0.16151825284121735,0.55,0.4
220,板橋區,SS1,大心菜-帶葉,104,51,40,0.5663290155637596,0.3080629840543357,0.49038461538461536,0.38461538461538464
514,彰化市場,FA800,康乃馨-多朵(混色),104,64,40,0.4477196124010717,0.16566023016264061,0.6153846153846154,0.38461538461538464
800,高雄市場,FR715,玫瑰-紫霧,108,52,40,0.534311870247657,0.21369898486047034,0.48148148148148145,0.37037037037037035
400,台中市場,FC300,大菊-黃,109,47,40,0.5259674788849737,0.3957157803979776,0.43119266055045874,0.3669724770642202
700,台南市場,FC300,大菊-黃,109,48,40,0.5077788996429853,0.21660313924889799,0.44036697247706424,0.3669724770642202
514,彰化市場,FS853,OT瑪丹娜-三朵,110,50,40,0.530485281863893,0.29358947332924445,0.45454545454545453,0.36363636363636365
514,彰化市場,FD456,小菊-卡洛粉,111,49,40,0.5072553094756277,0.18824020003336442,0.44144144144144143,0.36036036036036034
338,桃農,FL2,豌豆-紅花,113,53,40,0.5122125120272956,0.20295262003129788,0.4690265486725664,0.35398230088495575
700,台南市場,FY021,扁柏,114,48,40,0.5422934274174169,0.21141140685485263,0.42105263157894735,0.3508771929824561
105,台北市場,IH614,進口鬱金香-粉色,116,44,40,0.6435719470570284,0.44752707205739467,0.3793103448275862,0.3448275862068966
338,桃農,811,紅龍果-白肉,116,52,40,0.5277677364961215,0.2513859854393767,0.4482758620689655,0.3448275862068966
700,台南市場,FR429,玫瑰-鐵達尼,116,55,40,0.5394700783567331,0.2141269592358663,0.47413793103448276,0.3448275862068966
800,高雄市,FG2,苦瓜-青大米,116,45,40,0.5377878288926913,0.29839791392552234,0.3879310344827586,0.3448275862068966
105,台北市場,FE300,非洲菊-黃,118,59,40,0.5026833469583353,0.2396036679072519,0.5,0.3389830508474576
105,台北市場,FR972,玫瑰-心動小紫,120,54,40,0.5216624944927766,0.1860886163711241,0.45,0.3333333333333333
400,台中市場,FU469,洋桔梗-皇后白,120,50,40,0.618386502949091,0.34676014283501355,0.4166666666666667,0.3333333333333333
800,高雄市場,FD802,染小菊-白鑽石,120,62,40,0.4765426444791932,0.19466397180861522,0.5166666666666667,0.3333333333333333
540,南投市,FG1,苦瓜-白大米,122,53,40,0.5616768054949483,0.2942226904674761,0.4344262295081967,0.32786885245901637
105,台北市場,FH358,珊瑚鳳梨,123,50,40,0.5841596007908708,0.25043552064671487,0.4065040650406504,0.3252032520325203
105,台北市場,FH270,千日紅,124,56,40,0.5267082846871832,0.21461287130419995,0.45161290322580644,0.3225806451612903
400,台中市場,FR434,玫瑰-卡蜜拉,124,53,40,0.5214828156605475,0.24448546820225942,0.4274193548387097,0.3225806451612903
514,彰化市場,FU445,洋桔梗-可羅淺粉,124,49,40,0.5482704962520546,0.2950462952904622,0.3951612903225806,0.3225806451612903
220,板橋區,LG5,芹菜-芹菜管,125,50,40,0.5660138334741547,0.2841877696341831,0.4,0.32
514,彰化市場,FS982,OT百合-美麗果雙朵,125,50,40,0.537287024328241,0.2945211925768852,0.4,0.32
400,台中市,LG5,芹菜-芹菜管,130,57,40,0.5201051209364632,0.17220090436577898,0.43846153846153846,0.3076923076923077
700,台南市場,FS783,OT百合-貝維爾三朵,130,56,40,0.4994053645704575,0.18810634737033638,0.4307692307692308,0.3076923076923077
105,台北市場,FR417,玫瑰-甜心,131,58,40,0.4703024121552391,0.18081796356149987,0.44274809160305345,0.3053435114503817
105,台北市場,FH375,大飛燕草,132,48,40,0.5974516469557778,0.37324305457195467,0.36363636363636365,0.30303030303030304
514,彰化市場,FS063,香水百合-白三朵,132,58,40,0.48942896592798757,0.18280180851732453,0.4393939393939394,0.30303030303030304
241,三重區,LL2,茼蒿-山茼蒿,134,51,40,0.5657440853259628,0.28056024021077,0.3805970149253731,0.29850746268656714
700,台南市場,FD000,小菊,134,48,40,0.5024135724236437,0.2099247244603829,0.3582089552238806,0.29850746268656714
241,三重區,C2,茂谷柑,136,73,40,0.4372673084822891,0.15629630487300455,0.5367647058823529,0.29411764705882354
400,台中市,SG4,大蒜-蔥蒜,137,58,40,0.5399541545856188,0.25468665181860306,0.4233576642335766,0.291970802919708
338,桃農,LL2,茼蒿-山茼蒿,138,46,40,0.5840054614177383,0.35314295175505733,0.3333333333333333,0.2898550724637681
514,彰化市場,FY050,山蘇葉,139,52,40,0.6340537391839548,0.4710605109694511,0.37410071942446044,0.28776978417266186
700,台南市場,FS893,OT帕雷諾-三朵,139,57,40,0.4812847253406147,0.21329061018192516,0.41007194244604317,0.28776978417266186
800,高雄市,LI4,萵苣菜-本島尖葉,147,53,40,0.576541457748152,0.36200211215500816,0.36054421768707484,0.272108843537415
109,台北一,FU3,石蓮花,148,68,40,0.48799911912266764,0.24718174816164853,0.4594594594594595,0.2702702702702703
400,台中市場,FH710,深山櫻,148,51,40,0.5868571035066391,0.3607916622474258,0.34459459459459457,0.2702702702702703
109,台北一,LS1,茴香,150,61,40,0.5103087764304952,0.27663252386538306,0.4066666666666667,0.26666666666666666
338,桃農,SJ3,芋-里芋,155,56,40,0.6057446710488891,0.22794058448808432,0.36129032258064514,0.25806451612903225
105,台北市場,FR211,玫瑰-馬卡龍,156,57,40,0.5597891678877716,0.20635671238779182,0.36538461538461536,0.2564102564102564
109,台北一,FL96,豌豆-進口 甜豌豆,156,85,40,0.5124078430167094,0.10813849777969785,0.5448717948717948,0.2564102564102564
104,台北二,SU9,薯蕷-進口,157,51,40,0.5936834555254814,0.3212482823916407,0.3248407643312102,0.25477707006369427
104,台北二,839,櫻桃-進口,159,62,40,0.5425764960629377,0.25801294244976203,0.389937106918239,0.25157232704402516
400,台中市,W2,洋香瓜-網狀綠肉,164,65,40,0.5127721423774536,0.2845736535623723,0.39634146341463417,0.24390243902439024
105,台北市場,FH360,金魚草-混色,165,53,40,0.5771631606800317,0.3422275293252691,0.3212121212121212,0.24242424242424243
420,豐原區,FM2,菜豆-青色,172,100,40,0.4527528583644905,0.1386810354036068,0.5813953488372093,0.23255813953488372
400,台中市,50,百香果-其他,175,67,40,0.5410451060459137,0.2154368126426877,0.38285714285714284,0.22857142857142856
104,台北二,MA1,洋菇,204,68,40,0.5819307416076637,0.21448236466018183,0.3333333333333333,0.19607843137254902
104,台北二,LS1,茴香,206,80,40,0.5465770047767744,0.2568381670992532,0.3883495145631068,0.1941747572815534
241,三重區,SE5,青蔥-紅蔥頭,212,112,40,0.47215121435935753,0.1344200191841177,0.5283018867924528,0.18867924528301888
400,台中市,MC1,濕木耳,212,98,40,0.49518390587349304,0.1111746566088115,0.46226415094339623,0.18867924528301888
900,屏東市,FE1,冬瓜-白皮,212,90,40,0.5764766806411624,0.29734127622429773,0.42452830188679247,0.18867924528301888
104,台北二,SP1,薑-老薑,213,105,40,0.49831820903979257,0.10224906880319659,0.49295774647887325,0.18779342723004694
109,台北一,FG1,苦瓜-白大米,214,130,40,0.41219463418841895,0.09115051403272871,0.6074766355140186,0.18691588785046728
109,台北一,FV4,辣椒-朝天椒,214,143,40,0.4199432420310579,0.0831587860875984,0.6682242990654206,0.18691588785046728
109,台北一,I1,木瓜-網室紅肉,214,132,40,0.4445974633539567,0.09988000061444842,0.616822429906542,0.18691588785046728
420,豐原區,LC3,包心白-包頭蓮,214,131,40,0.45487553805424186,0.12654440956665464,0.6121495327102804,0.18691588785046728
420,豐原區,FT11,南瓜-木瓜型 阿成,219,119,40,0.4530715764382442,0.09646747047905269,0.54337899543379,0.182648401826484
514,彰化市場,FG121,劍蘭-２６５號,91,46,39,0.5399867185448401,0.2796628197397165,0.5054945054945055,0.42857142857142855
514,彰化市場,FA812,康乃馨-波斯桃紅,97,63,39,0.43053069119000154,0.1665869265307367,0.6494845360824743,0.4020618556701031
514,彰化市場,FS789,OT百合-貝維爾多朵,97,53,39,0.4550601558899301,0.14756445583822,0.5463917525773195,0.4020618556701031
514,彰化市場,FC804,染大菊-白天星,99,52,39,0.4850703986723671,0.1671192966864782,0.5252525252525253,0.3939393939393939
105,台北市場,FE704,非洲菊-女王,102,56,39,0.5171911010403909,0.22608214897441753,0.5490196078431373,0.38235294117647056
800,高雄市場,FH466,繡球花-白,103,48,39,0.6079734988982635,0.32983712238181445,0.46601941747572817,0.3786407766990291
700,台南市場,FD802,染小菊-白鑽石,104,50,39,0.499328786366716,0.22283332294086022,0.4807692307692308,0.375
104,台北二,S0,葡萄-其他,105,62,39,0.5118874738752548,0.13440689564180947,0.5904761904761905,0.37142857142857144
514,彰化市場,FD350,小菊-黃風車,107,51,39,0.4473542408269215,0.23607292840517496,0.4766355140186916,0.3644859813084112
700,台南市場,FS063,香水百合-白三朵,107,55,39,0.5130340888064716,0.19425932263423287,0.514018691588785,0.3644859813084112
105,台北市場,FW170,星辰花-紫,108,49,39,0.5645508829525463,0.2709167250012545,0.4537037037037037,0.3611111111111111
830,鳳山區,LF2,蕹菜-小葉,109,54,39,0.4632040759306815,0.1858002766567254,0.4954128440366973,0.3577981651376147
800,高雄市場,FD125,小菊-大一點紅,112,53,39,0.48378101732467765,0.19719560742504255,0.4732142857142857,0.3482142857142857
400,台中市場,FD136,小菊-法國小紅,113,53,39,0.5187130715713177,0.2681361178367371,0.4690265486725664,0.34513274336283184
